Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10001639,0,,9,8.0,6.0,16528.0,13.0,4.0,6.0,13.0,,1.0,,6.0,05db9164,ef69887a,02391f51,b9c629a9,25c83c98,7e0ccccf,29cfd71f,0b153874,a73ee510,e8b9a804,a4ea009a,2397259a,1e9339bc,07d13a8f,9b5a6a83,d37efe8c,e5ba7672,f953a972,21ddcdc9,5840adea,b6119319,,c7dc6720,45ab94c8,47907db5,b13f4ade
10001156,0,0.0,1,86.0,3.0,8975.0,252.0,6.0,2.0,8.0,0.0,1.0,0.0,3.0,68fd1e64,287130e0,,,25c83c98,3bf701e7,15055a89,37e4aa92,a73ee510,72618067,6743b177,,12c11b9c,07d13a8f,10040656,,3486227d,891589e7,21ddcdc9,5840adea,,,32c7478e,,ea9a246c,2ddaef64
10000173,0,,2,2.0,16.0,318738.0,,,0.0,,,,,22.0,8cf07265,d4e5ee28,e2bddedb,4644496c,25c83c98,fbad5c96,8025502e,0b153874,7cc72ec2,c90ae1ba,29e4ad33,b827eecf,80467802,07d13a8f,5d1e64c6,1443e3aa,1e88c74f,2b829a72,,,68771d70,,3a171ecb,8a3cfad4,,
10000690,0,,1,5.0,1.0,235117.0,,0.0,0.0,1.0,,0.0,,1.0,5a9ed9b0,38a947a1,,,30903e74,7e0ccccf,e2ec9176,5b392875,7cc72ec2,3b08e48b,ef121faa,,b0c30eeb,07d13a8f,a97bc76c,,1e88c74f,34e96547,,,,,be7c41b4,,,
10000827,0,7.0,686,40.0,58.0,73.0,61.0,7.0,36.0,101.0,1.0,1.0,,61.0,05db9164,287130e0,ec28c53f,661e7e89,4cf72387,13718bbd,516d14cd,0b153874,a73ee510,998b0039,d0c3ead8,4edbefd3,a7de95c2,b28479f6,9efd8b77,6d1d6410,07c540c4,891589e7,21ddcdc9,a458ea53,7e6a3829,,32c7478e,6ace2d4d,ea9a246c,79ec5c37
10000428,1,0.0,69,,1.0,1648.0,7.0,2.0,2.0,6.0,0.0,1.0,,1.0,05db9164,38a947a1,5027e49f,570f4eba,25c83c98,,a0eb7a26,0b153874,a73ee510,b819bdbd,b205dccf,b073fadf,1c448f8a,b28479f6,b388c23b,a7e2d1cd,07c540c4,e20d00da,,,75f93f5a,,32c7478e,488ba19e,,
10001490,1,4.0,17,76.0,33.0,20.0,12.0,8.0,46.0,112.0,1.0,3.0,,12.0,05db9164,08d6d899,d91a58ba,82b259b6,0942e0a7,7e0ccccf,6ad82e7a,5b392875,a73ee510,d977db1c,c1ee56d0,719229e3,ebd756bd,b28479f6,2e85e7c0,10138641,e5ba7672,698d1c68,,,2c18ba52,,dbb486d7,f96a556f,,
10001139,0,0.0,45,31.0,17.0,4445.0,51.0,2.0,17.0,48.0,0.0,1.0,,17.0,05db9164,71ca0a25,,,4cf72387,7e0ccccf,88fd1aaf,0b153874,a73ee510,5ba575e7,46031dab,,377af8aa,b28479f6,a67c19b7,,1e88c74f,9bf8ffef,21ddcdc9,5840adea,,,32c7478e,,445bbe3b,56be3401
10001738,0,1.0,408,3.0,25.0,103.0,68.0,7.0,47.0,939.0,1.0,6.0,,66.0,be589b51,097e9399,77f2f2e5,d16679b9,25c83c98,7e0ccccf,6d389dca,1f89b562,a73ee510,98bd7a24,e4eb05d4,9f32b866,a4c5d6dd,b28479f6,1718dff1,31ca40b6,e5ba7672,97029569,21ddcdc9,b1252a9d,dfcfc3fa,,3a171ecb,aee52b6f,2bf691b1,f8d62db8
10000718,0,0.0,2369,,5.0,1586.0,48.0,4.0,22.0,403.0,0.0,4.0,0.0,5.0,05db9164,80e26c9b,b8f5c3a0,f2e08e7d,25c83c98,13718bbd,9e13c42a,0b153874,a73ee510,3b08e48b,e40ee698,92a663ff,cfe11615,64c94865,df97efd0,37d72a2c,e5ba7672,f54016b9,21ddcdc9,b1252a9d,917a840b,,32c7478e,1793a828,e8b83407,51751315
10000282,0,,-1,,,13396.0,97.0,4.0,0.0,50.0,,1.0,,,05db9164,cbac4677,76be4d56,39efd1a9,25c83c98,fbad5c96,e58b54c1,37e4aa92,a73ee510,dd5238b4,e93fcc6d,11226027,5fcd3498,07d13a8f,e0cb89f2,92e5ee42,3486227d,5ce4203e,,,37987949,,32c7478e,a4b9e88f,,
10001507,0,,-1,17.0,4.0,617.0,57.0,0.0,4.0,4.0,,0.0,,4.0,68fd1e64,4f25e98b,37757baf,488f0a87,25c83c98,,9c8ed289,0b153874,a73ee510,4fc6fe06,a7b606c4,66a64e3c,eae197fd,1adce6ef,17d9b759,1d51d377,07c540c4,7ef5affa,1d1eb838,a458ea53,53c847dd,,3a171ecb,d80a4a39,001f3601,63e476b5
10001120,0,,1,11.0,1.0,51841.0,,0.0,5.0,4.0,,0.0,,1.0,05db9164,39dfaa0d,b89b6bdf,a11aa66e,43b19349,7e0ccccf,a788607f,0b153874,7cc72ec2,a21d9eab,8f2a5d32,9ca68d8e,098e937e,b28479f6,2223bbe1,74187a75,1e88c74f,df4fffb7,21ddcdc9,5840adea,dcfa3f94,c9d4222a,3a171ecb,96c6428c,010f6491,4e7af834
10001526,0,1.0,341,4.0,2.0,2.0,0.0,12.0,3.0,5.0,1.0,3.0,,0.0,05db9164,78ccd99e,8fcd1d91,7ada4047,25c83c98,,95c3fea9,0b153874,a73ee510,993d4041,b9ec9192,857ccde6,df5886ca,051219e6,9917ad07,4e939ce3,e5ba7672,e7e991cb,21ddcdc9,a458ea53,52fe2063,,32c7478e,a052b1ed,9b3e8820,9bdb2a8d
10000635,0,,2,6.0,20.0,2962.0,192.0,9.0,22.0,138.0,,1.0,,25.0,05db9164,3df44d94,02cf9876,c18be181,384874ce,7e0ccccf,c3ebd8ef,0b153874,a73ee510,2618e2c5,7fb8555d,8fe001f4,5bfcd826,07d13a8f,fc1f50d6,36103458,07c540c4,79a92e0a,,,e587c466,,32c7478e,3b183c5c,,
10000738,0,45.0,0,16.0,5.0,24.0,5.0,51.0,5.0,276.0,1.0,3.0,1.0,5.0,ae82ea21,287130e0,7de24edd,b993affa,43b19349,fbad5c96,6855ef53,5b392875,a73ee510,175d6c71,b7094596,84dd9a14,1f9d2c38,1adce6ef,310d155b,69278dbc,3486227d,891589e7,21ddcdc9,a458ea53,8283745b,c9d4222a,32c7478e,3fdb382b,ea9a246c,009abd69
10000499,0,0.0,0,6.0,1.0,2913.0,61.0,4.0,10.0,35.0,0.0,1.0,,1.0,05db9164,e112a9de,4098d6ac,22504558,43b19349,13718bbd,038c3c09,5b392875,a73ee510,fa7d0797,731f1c84,90edbc51,9ded12ab,07d13a8f,eff62e32,9e0369ab,e5ba7672,b8c1a741,,,405920eb,,3a171ecb,8f079aa5,,
10001098,0,,-1,154.0,,24444.0,,,8.0,,,,,,05db9164,80e26c9b,5fe0c734,85dd697c,bf9f7f48,7e0ccccf,14ad5567,0b153874,a73ee510,376bbe93,9ddd72e9,d2a7c085,37e99bb7,8ceecbc8,8d015bd8,da441c7e,e5ba7672,005c6740,21ddcdc9,5840adea,8c303a0c,c9d4222a,3a171ecb,1793a828,e8b83407,9904c656
10001113,1,,0,3.0,,20424.0,84.0,3.0,2.0,84.0,,1.0,,,68fd1e64,09e68b86,be7504db,2f91f54d,25c83c98,7e0ccccf,50631f06,1f89b562,a73ee510,e851ff7b,f25fe7e9,1205ef20,dd183b4c,07d13a8f,36721ddc,9f064e1a,07c540c4,5aed7436,3a1e0f5a,a458ea53,c3444bea,c9d4222a,32c7478e,3fdb382b,e8b83407,49d68486
10000691,1,,87,7.0,13.0,9083.0,13.0,27.0,12.0,13.0,,3.0,,13.0,fb174e6b,f0cf0024,7d87ba09,dab52c65,4cf72387,6f6d9be8,a9e572b2,0b153874,a73ee510,906d2709,b06ac93b,cd839667,2d5fa3e9,07d13a8f,d2988321,34eb1a7d,e5ba7672,88b0e440,21ddcdc9,5840adea,ed71a8b6,,32c7478e,6c1cdd05,ea9a246c,7e6f9939
10001493,0,26.0,7864,,0.0,5.0,0.0,1658.0,0.0,441.0,1.0,37.0,0.0,0.0,f473b8dc,3f0d3f28,,,43b19349,7e0ccccf,407438c8,0b153874,a73ee510,4f9a11fe,755e4a50,,5978055e,1adce6ef,14108df6,,8efede7f,88416823,,,,,32c7478e,,,
10000000,0,1.0,1,5.0,0.0,1382.0,4.0,15.0,2.0,181.0,1.0,2.0,,2.0,68fd1e64,80e26c9b,fb936136,7b4723c4,25c83c98,7e0ccccf,de7995b8,1f89b562,a73ee510,a8cd5504,b2cb9c98,37c9c164,2824a5f6,1adce6ef,8ba8b39a,891b62e7,e5ba7672,f54016b9,21ddcdc9,b1252a9d,07b5194c,,3a171ecb,c5c50484,e8b83407,9727dd16
10001416,0,0.0,0,3.0,6.0,1445.0,21.0,2.0,6.0,50.0,0.0,2.0,,6.0,05db9164,0aadb108,c798ded6,91e6318a,25c83c98,7e0ccccf,99ebb9c4,6c41e35e,a73ee510,3b08e48b,058b2e38,1b2022a0,35323fda,07d13a8f,815790d1,b74e1eb0,07c540c4,7ce63c71,,,af5dc647,,be7c41b4,1793a828,,
10001173,0,,146,5.0,5.0,25.0,9.0,8.0,8.0,17.0,,2.0,,5.0,68fd1e64,38a947a1,bc2aea05,ac975db6,25c83c98,fbad5c96,eef6ea32,0b153874,a73ee510,5ba575e7,4955b0c0,b67ac327,9be66b48,07d13a8f,22223d6c,d388d33c,e5ba7672,97b81540,,,0ac4575d,,3a171ecb,d28d80ac,,
10000926,0,,1,73.0,16.0,,,0.0,289.0,310.0,,0.0,,16.0,05db9164,08d6d899,9143c832,f56b7dd5,b2241560,7e0ccccf,af0809a5,0b153874,7cc72ec2,3b08e48b,9e12e146,ae1bb660,025225f2,07d13a8f,41f10449,bad5ee18,2005abd1,698d1c68,,,0429f84b,c9d4222a,be7c41b4,c0d61a5c,,
10001131,1,3.0,28,4.0,10.0,0.0,0.0,8.0,2.0,58.0,2.0,3.0,1.0,0.0,5bfa8ab5,942f9a8d,01ff4e54,ab93ac21,25c83c98,7e0ccccf,49b74ebc,f0298c3c,a73ee510,7f79890b,c4adf918,f1a10ab2,85dbe138,07d13a8f,a8e962af,47e8d967,e5ba7672,1f868fdd,5b9203c4,b1252a9d,9ce4d543,,32c7478e,8a3cfad4,001f3601,d14e41ff
10001677,0,0.0,0,3.0,,1676.0,76.0,1.0,5.0,3.0,0.0,1.0,,,05db9164,f0cf0024,6f67f7e5,41274cd7,25c83c98,7e0ccccf,28a88aa1,51d76abe,a73ee510,24ff6dd9,f6e05074,623049e6,f59826bf,1adce6ef,55dc357b,c92f3b61,d4bb7bd8,b04e4670,21ddcdc9,5840adea,60f6221e,78e2e389,423fab69,43f13e8b,ea9a246c,731c3655
10001585,0,3.0,1,6.0,12.0,59.0,12.0,20.0,49.0,733.0,2.0,15.0,,12.0,554adfdb,09e68b86,74f7472e,1950acf1,f3474129,7e0ccccf,052e75f4,37e4aa92,a73ee510,94adfbe7,b7bb7a17,aa6b7700,73e186f6,64c94865,91126f30,f6505d8b,e5ba7672,5aed7436,55dd3565,a458ea53,3dd09d1e,,32c7478e,545ba04e,e8b83407,c0608db0
10001247,1,,0,10.0,,40354.0,,,18.0,,,,,,41edac3d,4f25e98b,8e4395d0,4750d676,25c83c98,fe6b92e5,0c41b6a1,0b153874,a73ee510,e5edcbd4,4ba74619,46056a20,879fa878,07d13a8f,dfab705f,3148e0f6,e5ba7672,7ef5affa,1afefdf0,a458ea53,c4084b32,ad3062eb,423fab69,3fdb382b,001f3601,49d68486
10001590,0,5.0,23,6.0,6.0,7.0,10.0,5.0,6.0,6.0,1.0,1.0,,4.0,5bfa8ab5,a90d6e47,76439197,db7df398,25c83c98,fe6b92e5,3341567d,1f89b562,a73ee510,cd1ec860,2a0683ab,97c85835,e5cf62b4,07d13a8f,4724c85b,0ca15585,e5ba7672,08d20fe7,,,67824c77,ad3062eb,423fab69,50bd4647,,
10000327,1,0.0,2,,,10481.0,,0.0,4.0,2.0,0.0,0.0,,,05db9164,d833535f,ad4b77ff,d16679b9,25c83c98,fe6b92e5,ea8d581d,a674580f,a73ee510,3b5c4057,c4525253,a2f4e8b5,2648f8ef,1adce6ef,2ee9f086,89052618,e5ba7672,7b49e3d2,,,d4703ebd,,32c7478e,aee52b6f,,
10000102,1,0.0,61,,12.0,4243.0,189.0,5.0,7.0,141.0,0.0,2.0,,19.0,68fd1e64,cc8e236e,1c239854,cf3dc9c2,25c83c98,fe6b92e5,07d75b52,0b153874,a73ee510,f828214f,a2c1d2d9,98d78b2b,ea31804b,07d13a8f,3a8c68b7,da1333b6,e5ba7672,775e80fe,21ddcdc9,5840adea,3ee29a07,,c7dc6720,c83e0347,ea9a246c,2fede552
10001347,0,,1,9.0,20.0,14549.0,,0.0,21.0,203.0,,0.0,0.0,20.0,05db9164,04e09220,,,4cf72387,7e0ccccf,3447df37,0b153874,a73ee510,3b08e48b,0fc6ec45,,94b87a00,b28479f6,69f825dd,,3486227d,6fc84bfb,,,,c9d4222a,be7c41b4,,,
10000213,1,0.0,3,4.0,4.0,1922.0,23.0,48.0,5.0,159.0,0.0,8.0,0.0,4.0,05db9164,558b4efb,b009d929,c7043c4b,30903e74,7e0ccccf,fed3cb1d,6c41e35e,a73ee510,7f314591,b7094596,3563ab62,1f9d2c38,64c94865,2cd24ac0,b688c8cc,3486227d,c68ebaa0,21ddcdc9,5840adea,2754aaf1,,c7dc6720,3b183c5c,ea9a246c,9973f80f
10001159,0,6.0,300,,2.0,5.0,2.0,6.0,2.0,2.0,1.0,1.0,,2.0,05db9164,0ca4b7d7,9f20239c,acaa5583,25c83c98,7e0ccccf,728ec517,0b153874,a73ee510,b2d2f56a,77212bd7,178f9908,7203f04e,b28479f6,d92705b2,bd9dd4a8,07c540c4,0bb24413,,,b35d1c1d,,423fab69,bb9cd625,,
10000852,1,0.0,0,1.0,4.0,503.0,698.0,4.0,4.0,152.0,0.0,1.0,,6.0,1a5f926e,80e26c9b,9577a60f,d8731300,384874ce,,cd98cc3d,0b153874,a73ee510,372f26e1,1cf3e7d2,129cc160,b72482f5,07d13a8f,178b0ad8,a231edf3,e5ba7672,963139a7,21ddcdc9,b1252a9d,87cd3c7c,,3a171ecb,1793a828,e8b83407,31129d1d
10000246,1,0.0,0,3.0,3.0,5993.0,502.0,11.0,4.0,549.0,0.0,3.0,,3.0,68fd1e64,9819deea,5c13721f,f922efad,25c83c98,fe6b92e5,d385ea68,56563555,a73ee510,3b08e48b,7940fc2a,b99ddbc8,00e20e7b,b28479f6,1150f5ed,87acb535,e5ba7672,7e32f7a4,,,a4b7004c,,32c7478e,b34f3128,,
10001969,0,15.0,2224,,,429.0,0.0,15.0,0.0,0.0,1.0,1.0,,,05db9164,38a947a1,9db1c427,caee1d0c,25c83c98,fbad5c96,a9111ff3,51c6f7ef,a73ee510,a78c9a05,39ddd652,52b7a181,2891c67c,b28479f6,ebc72f39,2b2e3ba5,e5ba7672,779fb8f7,,,1a61934b,,423fab69,cb8a00d8,,
10001625,0,0.0,0,2.0,3.0,1501.0,15.0,3.0,4.0,16.0,0.0,1.0,,4.0,05db9164,207b2d81,ade52d7c,7a739d42,25c83c98,fbad5c96,ade953a9,5b392875,a73ee510,4072f40f,29e4ad33,e0c4078c,80467802,07d13a8f,950307af,1b3b8caa,e5ba7672,966c77d8,21ddcdc9,5840adea,8dcf30f9,c9d4222a,3a171ecb,9fa3e01a,001f3601,a68ab18c
10001815,0,,8,48.0,34.0,26311.0,229.0,2.0,34.0,70.0,,1.0,,34.0,05db9164,38a947a1,7256daa6,5e3f376c,25c83c98,fe6b92e5,eed200b7,37e4aa92,a73ee510,3b08e48b,4efc1873,6586e437,f15f3681,b28479f6,7c5bcff3,c7ff57b5,d4bb7bd8,876521e0,,,b1737f24,,32c7478e,b258af68,,
10001518,1,4.0,1,,1.0,73.0,9.0,4.0,1.0,1.0,1.0,1.0,,1.0,05db9164,9819deea,24178052,f922efad,25c83c98,fbad5c96,7227c706,0b153874,a73ee510,5fcee6b1,9625b211,b99ddbc8,dccbd94b,b28479f6,1150f5ed,87acb535,e5ba7672,7e32f7a4,,,a4b7004c,,32c7478e,b34f3128,,
10001689,1,0.0,1850,,,12306.0,314.0,8.0,0.0,431.0,0.0,5.0,,,05db9164,a244fe99,bff6452b,16e81901,43b19349,13718bbd,9a4f2943,0b153874,a73ee510,b595d9a3,4a00b569,351b7095,42ef23bb,07d13a8f,2f5df569,99b747bd,e5ba7672,35901cfb,,,d9052aad,,32c7478e,29ece3ed,,
10001225,0,,-1,177.0,22.0,11770.0,240.0,1.0,22.0,69.0,,1.0,,22.0,5a9ed9b0,80e26c9b,e346a5fd,85dd697c,4cf72387,7e0ccccf,45db7ec4,0b153874,a73ee510,7d83f681,94a1f0fa,539c5644,153f0382,1adce6ef,0f942372,aafa191e,d4bb7bd8,005c6740,21ddcdc9,5840adea,7e5b7cc4,c9d4222a,423fab69,1793a828,e8b83407,9904c656
10000365,1,0.0,0,1.0,4.0,8035.0,223.0,18.0,19.0,387.0,0.0,8.0,,4.0,5a9ed9b0,0a519c5c,02cf9876,c18be181,25c83c98,7e0ccccf,95402f9a,37e4aa92,a73ee510,fa7d0797,c82f1813,8fe001f4,949ea585,b28479f6,9a6e9a96,36103458,e5ba7672,3412118d,,,e587c466,,32c7478e,3b183c5c,,
10000248,0,1.0,190,,,1166.0,4.0,14.0,4.0,64.0,0.0,5.0,,,f473b8dc,9a82ab91,d032c263,c18be181,384874ce,7e0ccccf,9f525672,5b392875,a73ee510,643b1ea5,843d8639,dfbb09fb,9cab1003,1adce6ef,83d11398,84898b2a,e5ba7672,004fdf10,,,0014c32a,,423fab69,3b183c5c,,
10000736,0,0.0,13,11.0,12.0,4754.0,192.0,24.0,18.0,255.0,0.0,3.0,,12.0,05db9164,0b8e9caf,b8d154bf,5974d6bc,25c83c98,7e0ccccf,8f572b5e,0b153874,a73ee510,ce92c282,434d6c13,d4a57d98,7301027a,b28479f6,5340cb84,1ab2aab4,e5ba7672,ca6a63cf,,,91311aa2,,3a171ecb,08b0ce98,,
10000026,1,0.0,1,20.0,16.0,1548.0,93.0,42.0,32.0,912.0,0.0,15.0,1.0,16.0,8cf07265,942f9a8d,a8e40bcf,0365276a,25c83c98,7e0ccccf,3f4ec687,1f89b562,a73ee510,726f00fd,c4adf918,27c604a6,85dbe138,07d13a8f,a8e962af,c449f783,27c07bd6,1f868fdd,21ddcdc9,a458ea53,7eee76d1,,32c7478e,9af06ad9,9d93af03,cdfe5ab7
10000836,0,2.0,3,6.0,6.0,2.0,1.0,13.0,5.0,58.0,1.0,4.0,,1.0,68fd1e64,09e68b86,c487d2c8,63c3ee02,43b19349,7e0ccccf,bc252bd0,0b153874,a73ee510,bd10c7fe,0bd0c3b3,33e4b19f,c0e6befc,1adce6ef,dbc5e126,e88bd7ce,e5ba7672,5aed7436,21ddcdc9,a458ea53,cacff324,,423fab69,035369d6,e8b83407,455bd11c
10001596,0,,7,51.0,9.0,2128.0,284.0,0.0,23.0,27.0,,0.0,,9.0,05db9164,4f25e98b,886f259e,bf1e296a,25c83c98,,b5043bcd,1f89b562,a73ee510,3013a9ec,371dae82,1583d70f,18fc2b1e,051219e6,b6dcf31f,5fd31a15,d4bb7bd8,7ef5affa,2e30f394,a458ea53,45981ea0,,32c7478e,c892aaad,001f3601,9f025d1e
10001441,0,0.0,0,41.0,0.0,17678.0,448.0,4.0,17.0,524.0,0.0,3.0,,31.0,05db9164,0468d672,4a73e400,dc56a6c8,25c83c98,fbad5c96,c37c44f9,0b153874,a73ee510,a53e3202,144d9b96,e6deec50,fb4bc60c,07d13a8f,a888f201,a0613853,e5ba7672,9880032b,21ddcdc9,b1252a9d,e58f5b50,,32c7478e,becdd73c,e8b83407,aa5f0a15
10001820,0,95.0,1,19.0,12.0,67.0,86.0,262.0,11.0,97.0,2.0,23.0,1.0,12.0,05db9164,f0cf0024,6f67f7e5,41274cd7,25c83c98,fbad5c96,1c7fe85c,0b153874,a73ee510,9dd065bd,5491e76f,623049e6,4d8e7d98,1adce6ef,55dc357b,c92f3b61,8efede7f,b04e4670,21ddcdc9,5840adea,60f6221e,,423fab69,43f13e8b,ea9a246c,731c3655
10000680,0,,57,3.0,4.0,25466.0,22.0,7.0,4.0,22.0,,1.0,,4.0,05db9164,2c16a946,84035b39,9e2401c7,25c83c98,,4f9b38fe,0b153874,a73ee510,edf1e23b,4ca0f167,a67b9877,eb4b1bfd,07d13a8f,e083c32b,cdfadac5,e5ba7672,96af95cc,,,7489e742,,32c7478e,9117a34a,,
10001546,0,2.0,1,14.0,14.0,5.0,20.0,13.0,13.0,75.0,1.0,2.0,,14.0,68fd1e64,38a947a1,c57275f1,9f94f6ac,25c83c98,fbad5c96,417ee83b,0b153874,a73ee510,a60210d9,ddf72fe8,d365a3e3,40f3111a,07d13a8f,b8437aeb,10d214c3,e5ba7672,a00a189e,,,6f107277,,32c7478e,7827330b,,
10001811,0,3.0,6,3.0,34.0,4.0,27.0,3.0,33.0,34.0,1.0,1.0,0.0,15.0,05db9164,028bd518,77f2f2e5,d16679b9,25c83c98,fbad5c96,2ecb612f,5b392875,a73ee510,3b08e48b,4efc1873,9f32b866,f15f3681,b28479f6,9559bea6,31ca40b6,07c540c4,2a40f0da,,,dfcfc3fa,,32c7478e,aee52b6f,,
10000003,0,,893,,,4392.0,,0.0,0.0,0.0,,0.0,,,68fd1e64,2c16a946,a9a87e68,2e17d6f6,25c83c98,fe6b92e5,2e8a689b,0b153874,a73ee510,efea433b,e51ddf94,a30567ca,3516f6e6,07d13a8f,18231224,52b8680f,1e88c74f,74ef3502,,,6b3a5ca6,,3a171ecb,9117a34a,,
10000134,0,,1,5.0,5.0,349.0,,0.0,5.0,5.0,,0.0,,5.0,05db9164,0363d860,915bbd8f,26ac5cc6,4cf72387,fbad5c96,4bd081bf,0b153874,a73ee510,3b08e48b,2271d551,87408e45,0092602c,1adce6ef,8f0f791f,8759a2d9,776ce399,a62ebaa8,,,6ec2bcf7,,be7c41b4,7f686ab3,,
10000837,0,28.0,7,6.0,2.0,4.0,0.0,28.0,3.0,3.0,1.0,1.0,,0.0,68fd1e64,287130e0,146cedac,8aa79bee,4cf72387,fbad5c96,c63eac71,c8ddd494,a73ee510,8ad81af0,2010b191,829278cc,d48de876,b28479f6,9efd8b77,6757e31a,3486227d,891589e7,ec0a2ffc,b1252a9d,41176801,ad3062eb,32c7478e,63be0aab,ea9a246c,364c4386
10000355,0,,35,4.0,2.0,133185.0,,0.0,5.0,2.0,,0.0,,4.0,05db9164,e77e5e6e,7bba6101,aed10816,4cf72387,7e0ccccf,410c07be,0b153874,7cc72ec2,c27f9ce8,ff78732c,9891e04c,9b656adc,b28479f6,571f6c76,5cbaf9d9,e5ba7672,449d6705,276c2365,b1252a9d,6ec46172,ad3062eb,c7dc6720,6c4e776a,445bbe3b,06a75e35
10000292,0,,0,21.0,4.0,10121.0,,0.0,7.0,77.0,,0.0,,5.0,05db9164,71ca0a25,396df967,328b42c3,25c83c98,7e0ccccf,5c116cc3,0b153874,a73ee510,f62834dd,d02264a7,8481d649,14e6fd48,b28479f6,a67c19b7,b2f2a0c7,1e88c74f,9bf8ffef,21ddcdc9,5840adea,f0bb1194,,3a171ecb,a5ce2d0d,001f3601,984e0db0
10000698,1,1.0,-1,1.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,,5.0,05db9164,38a947a1,d056f577,ee1bb254,25c83c98,7e0ccccf,184fb3cf,0b153874,a73ee510,7effe9ee,f66047e5,afe57734,13c89cc4,1adce6ef,4c6fbbdf,bfc627ff,d4bb7bd8,108eb01c,,,63a7787f,ad3062eb,dbb486d7,052e29ff,,
10001048,1,2.0,-1,,0.0,47.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,5a9ed9b0,78ccd99e,6dbdfe68,e9200d86,25c83c98,fbad5c96,282b88fc,0b153874,a73ee510,0f1a2599,a2460a9f,f1ae6361,0e5bc979,1adce6ef,b00d57a8,3b6988c7,27c07bd6,e7e991cb,276c2365,a458ea53,9cdbbd73,ad3062eb,32c7478e,cb1f72c0,33d94071,16bb6903
10001715,0,0.0,34,,2.0,3458.0,39.0,6.0,31.0,47.0,0.0,1.0,0.0,6.0,be589b51,8947f767,f706e4d3,bf4c29d3,25c83c98,7e0ccccf,6d490d7a,0b153874,a73ee510,0042ccac,77212bd7,cabeb015,7203f04e,07d13a8f,2c14c412,09ee9836,e5ba7672,bd17c3da,9437f62f,a458ea53,4719ade0,,c7dc6720,bfdeea11,f5b6afe5,510f7a1e
10001827,1,,1842,,,63645.0,,0.0,0.0,1.0,,0.0,0.0,,05db9164,3e25b403,,,43b19349,7e0ccccf,91282309,0b153874,7cc72ec2,dcbc7c2b,9e511730,,04e4a7e0,b28479f6,311b40f3,,3486227d,3f10e4b9,,,,,3a171ecb,,,
10000369,1,1.0,2,16.0,24.0,36.0,19.0,1.0,29.0,62.0,1.0,1.0,,19.0,5a9ed9b0,26a88120,2787247d,c688113f,25c83c98,fe6b92e5,3f4ec687,0b153874,a73ee510,7edea927,c4adf918,3f66c36e,85dbe138,07d13a8f,24ff9452,d99c0f09,3486227d,b486119d,,,b3bfa7d4,,32c7478e,0bb1263a,,
10001775,0,,1,4.0,2.0,35114.0,48.0,0.0,2.0,52.0,,0.0,,2.0,68fd1e64,287130e0,2eac5651,c9160213,25c83c98,6f6d9be8,1b76cf1e,0b153874,a73ee510,410a0a99,0d8e34fa,94cf7d4e,e21429e2,1adce6ef,310d155b,a3c6a738,d4bb7bd8,891589e7,83552c76,a458ea53,ba0f4283,,32c7478e,098019f9,ea9a246c,da048f5c
10001658,0,0.0,2,,3.0,1889.0,569.0,1.0,33.0,82.0,0.0,1.0,2.0,3.0,05db9164,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,62722182,0b153874,a73ee510,3b08e48b,0eb7632e,ae1bb660,96fa211f,b28479f6,bfef54b3,bad5ee18,27c07bd6,87c6f83c,,,0429f84b,c9d4222a,3a171ecb,c0d61a5c,,
10001249,0,0.0,1,4.0,4.0,15203.0,359.0,3.0,4.0,95.0,0.0,1.0,,4.0,87552397,8db5bc37,444426bc,54f172ad,25c83c98,fbad5c96,d130cbd1,0b153874,a73ee510,f26b7f57,9a422971,65a4a8de,174e4cac,b28479f6,7d775e9e,12f5c530,07c540c4,821c30b8,,,a2fae0bc,ad3062eb,3a171ecb,0a60f0b3,,
10000226,0,0.0,179,24.0,12.0,6291.0,200.0,1.0,31.0,31.0,0.0,1.0,,15.0,05db9164,083aa75b,,,b706ee81,fbad5c96,76b637bb,0b153874,a73ee510,3b08e48b,6872a82d,,b55434a9,07d13a8f,bf020cef,,07c540c4,06747363,21ddcdc9,b1252a9d,,,be7c41b4,,e8b83407,3aea8740
10001393,0,1.0,90,,26.0,18.0,31.0,13.0,49.0,476.0,1.0,5.0,,26.0,68fd1e64,0a519c5c,b00d1501,d16679b9,25c83c98,7e0ccccf,a9fe36f4,25239412,a73ee510,3b08e48b,95fb4c31,e0d76380,11939cba,b28479f6,b760dcb7,1203a270,e5ba7672,2efa89c6,,,73d06dde,,32c7478e,aee52b6f,,
10001298,0,,-1,310.0,,94377.0,,,0.0,,,,,,05db9164,80e26c9b,ba1947d0,85dd697c,4cf72387,7e0ccccf,a972360e,0b153874,7cc72ec2,dcbc7c2b,9e511730,34a238e0,04e4a7e0,1adce6ef,0f942372,da441c7e,d4bb7bd8,005c6740,21ddcdc9,b1252a9d,8717ea07,,3a171ecb,1793a828,e8b83407,9904c656
